customer_id,tenure_months,contract,internet_service,monthly_charges,total_charges,payment_method,tech_support,online_security,senior_citizen,partner,paperless_billing,num_support_tickets,churn
CUST03268,26,Month-to-month,DSL,79.5,2037.85,Credit card (automatic),No,No,0,Yes,Yes,2,0
CUST03269,66,Month-to-month,Fiber optic,47.55,2981.71,Credit card (automatic),No,No,0,No,Yes,2,1
CUST03270,12,Month-to-month,Fiber optic,62.16,720.32,Mailed check,Yes,No,1,No,Yes,2,1
CUST03271,44,Month-to-month,No,67.82,2972.92,Bank transfer (automatic),Yes,Yes,0,No,No,1,0
CUST03272,9,Month-to-month,DSL,24.58,214.23,Mailed check,No,No,1,No,No,1,0
CUST03273,8,Two year,Fiber optic,67.57,522.58,Mailed check,Yes,No,1,No,Yes,1,0
CUST03274,53,Month-to-month,DSL,61.48,3183.04,Credit card (automatic),No,No,1,No,Yes,0,0
CUST03275,26,One year,Fiber optic,90.68,2292.58,Electronic check,Yes,No,0,No,No,2,0
CUST03276,33,Month-to-month,No,83.86,2747.84,Mailed check,Yes,No,0,No,Yes,1,0
CUST03277,0,One year,Fiber optic,36.89,35.2,Electronic check,No,No,0,Yes,No,0,0
CUST03278,31,Two year,No,39.03,1189.29,Electronic check,No,Yes,0,Yes,No,1,0
CUST03279,70,Month-to-month,Fiber optic,43.6,3005.79,Bank transfer (automatic),Yes,Yes,0,No,Yes,2,0
CUST03280,66,Month-to-month,No,36.25,2378.16,Electronic check,No,No,0,No,No,0,0
CUST03281,19,One year,Fiber optic,85.04,1568.56,Bank transfer (automatic),Yes,Yes,0,No,No,0,0
CUST03282,34,One year,DSL,119.43,3917.48,Electronic check,No,Yes,0,No,No,1,1
CUST03283,16,One year,DSL,84.52,1327.07,Bank transfer (automatic),Yes,No,0,No,Yes,0,1
CUST03284,17,Month-to-month,Fiber optic,79.88,1339.28,Electronic check,No,No,0,Yes,Yes,2,1
CUST03285,44,Month-to-month,DSL,59.81,2522.56,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST03286,52,Two year,Fiber optic,49.88,2484.58,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST03287,67,Two year,Fiber optic,110.93,7158.65,Credit card (automatic),No,Yes,0,No,No,2,0
CUST03288,64,Month-to-month,No,116.84,7196.57,Credit card (automatic),No,No,0,Yes,Yes,3,0
CUST03289,0,Two year,Fiber optic,68.67,67.81,Electronic check,No,Yes,0,No,No,0,0
CUST03290,57,Month-to-month,Fiber optic,47.6,2649.54,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST03291,25,Month-to-month,No,96.55,2359.17,Bank transfer (automatic),Yes,No,0,Yes,Yes,0,1
CUST03292,19,Month-to-month,No,31.51,569.2,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,1
CUST03293,9,Month-to-month,DSL,96.09,864.56,Electronic check,No,Yes,1,No,No,1,0
CUST03294,58,Month-to-month,Fiber optic,101.53,5838.62,Electronic check,Yes,No,0,No,No,5,0
CUST03295,40,Month-to-month,DSL,30.74,1195.4,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST03296,4,Month-to-month,Fiber optic,117.64,448.61,Credit card (automatic),No,No,1,No,No,2,1
CUST03297,64,One year,Fiber optic,118.52,7469.33,Credit card (automatic),No,No,0,No,Yes,1,0
CUST03298,16,One year,No,113.55,1774.56,Electronic check,Yes,No,0,No,Yes,1,0
CUST03299,21,One year,Fiber optic,68.6,1417.37,Mailed check,Yes,Yes,0,No,Yes,1,0
CUST03300,40,Two year,Fiber optic,43.1,1696.21,Electronic check,No,No,0,No,Yes,0,0
CUST03301,67,Month-to-month,No,77.36,4964.06,Mailed check,Yes,Yes,0,No,No,2,0
CUST03302,68,One year,DSL,60.83,3997.62,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST03303,10,One year,Fiber optic,39.01,370.94,Credit card (automatic),No,Yes,0,Yes,No,1,0
CUST03304,55,Month-to-month,Fiber optic,61.21,3363.56,Mailed check,No,No,0,Yes,Yes,1,1
CUST03305,50,Month-to-month,DSL,85.72,4244.53,Electronic check,No,No,0,No,No,4,0
CUST03306,20,Month-to-month,Fiber optic,25.23,502.8,Mailed check,No,Yes,0,Yes,Yes,1,1
CUST03307,25,Two year,DSL,52.01,1238.11,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST03308,18,Month-to-month,No,19.82,347.85,Electronic check,No,Yes,0,Yes,No,4,0
CUST03309,59,Two year,DSL,94.45,5502.18,Electronic check,No,No,0,Yes,Yes,0,0
CUST03310,70,One year,DSL,83.35,5573.03,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST03311,46,One year,Fiber optic,24.39,1109.44,Bank transfer (automatic),Yes,Yes,0,No,Yes,0,0
CUST03312,70,Two year,DSL,116.4,8004.39,Credit card (automatic),Yes,No,0,No,No,0,0
CUST03313,25,One year,DSL,20.31,507.37,Mailed check,Yes,Yes,0,No,No,0,0
CUST03314,39,Month-to-month,Fiber optic,78.18,2918.04,Mailed check,No,Yes,0,No,No,0,0
CUST03315,4,Month-to-month,Fiber optic,97.19,381.55,Mailed check,Yes,No,1,No,Yes,2,0
CUST03316,20,Two year,Fiber optic,98.37,1962.2,Credit card (automatic),No,No,0,Yes,No,1,1
CUST03317,3,Month-to-month,Fiber optic,21.5,63.67,Bank transfer (automatic),No,No,0,No,Yes,2,0
CUST03318,22,Month-to-month,Fiber optic,110.45,2349.25,Credit card (automatic),Yes,No,0,Yes,Yes,1,1
CUST03319,14,Month-to-month,Fiber optic,111.68,1494.67,Electronic check,No,No,0,No,Yes,0,0
CUST03320,7,Two year,DSL,75.26,525.87,Credit card (automatic),Yes,Yes,0,Yes,No,3,0
CUST03321,40,Month-to-month,DSL,67.17,2562.12,Mailed check,No,Yes,1,No,No,1,0
CUST03322,18,One year,Fiber optic,22.58,405.94,Electronic check,Yes,Yes,0,No,Yes,0,0
CUST03323,45,Month-to-month,No,75.32,3271.37,Electronic check,Yes,Yes,1,No,No,1,0
CUST03324,27,Month-to-month,DSL,59.76,1602.25,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST03325,67,One year,Fiber optic,96.83,6343.04,Mailed check,No,Yes,0,No,No,0,0
CUST03326,14,Month-to-month,Fiber optic,59.2,825.18,Credit card (automatic),No,No,1,No,Yes,2,1
CUST03327,36,One year,Fiber optic,87.73,3067.74,Bank transfer (automatic),No,Yes,0,Yes,Yes,1,0
CUST03328,0,One year,Fiber optic,28.34,28.13,Electronic check,Yes,No,0,No,Yes,1,0
CUST03329,66,Two year,DSL,31.56,2003.64,Bank transfer (automatic),No,No,0,No,No,2,0
CUST03330,23,Month-to-month,Fiber optic,32.25,721.97,Electronic check,Yes,No,1,No,Yes,1,0
CUST03331,26,Two year,DSL,22.64,584.12,Mailed check,No,Yes,0,Yes,Yes,3,1
CUST03332,39,One year,Fiber optic,73.22,2729.7,Bank transfer (automatic),No,No,0,Yes,No,2,0
CUST03333,62,Two year,No,98.98,6053.49,Credit card (automatic),No,No,0,Yes,Yes,2,0
CUST03334,60,Month-to-month,Fiber optic,80.26,4680.01,Mailed check,No,No,0,No,Yes,0,0
CUST03335,35,Month-to-month,DSL,76.65,2617.45,Credit card (automatic),Yes,No,0,No,No,1,0
CUST03336,23,Two year,No,87.42,1968.34,Credit card (automatic),Yes,No,0,No,No,1,0
CUST03337,23,Two year,No,52.64,1166.87,Mailed check,Yes,Yes,0,No,No,1,0
CUST03338,3,Month-to-month,Fiber optic,54.92,157.32,Mailed check,Yes,Yes,0,No,Yes,0,1
CUST03339,66,Month-to-month,Fiber optic,50.06,3141.84,Bank transfer (automatic),No,No,0,No,Yes,3,0
CUST03340,33,Month-to-month,DSL,90.64,2906.01,Electronic check,Yes,No,1,Yes,No,0,0
CUST03341,56,Month-to-month,No,34.49,1860.83,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST03342,48,Month-to-month,Fiber optic,19.33,910.81,Bank transfer (automatic),No,Yes,0,No,Yes,3,0
CUST03343,52,Month-to-month,No,78.81,4039.91,Electronic check,Yes,Yes,0,No,Yes,1,0
CUST03344,22,Two year,DSL,114.12,2448.34,Credit card (automatic),Yes,No,0,Yes,No,1,1
CUST03345,68,Month-to-month,DSL,80.16,5347.03,Electronic check,Yes,Yes,0,Yes,Yes,1,0
CUST03346,52,One year,No,97.86,4976.96,Credit card (automatic),Yes,Yes,0,Yes,No,0,0
CUST03347,61,Month-to-month,Fiber optic,86.62,5020.84,Electronic check,No,No,0,No,Yes,0,0
CUST03348,40,Month-to-month,DSL,68.74,2727.84,Bank transfer (automatic),No,No,1,No,No,0,1
CUST03349,56,Month-to-month,DSL,91.28,4871.32,Mailed check,No,No,0,Yes,Yes,2,0
CUST03350,59,Month-to-month,Fiber optic,102.06,5844.01,Bank transfer (automatic),No,No,1,Yes,Yes,1,1
CUST03351,53,One year,DSL,40.92,2072.36,Electronic check,Yes,No,1,No,No,3,0
CUST03352,69,Two year,Fiber optic,52.29,3547.09,Electronic check,Yes,No,0,Yes,No,0,0
CUST03353,56,Month-to-month,Fiber optic,40.82,2208.84,Electronic check,No,Yes,0,Yes,Yes,3,1
CUST03354,9,Month-to-month,Fiber optic,64.12,550.28,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST03355,39,Month-to-month,Fiber optic,108.28,4021.35,Electronic check,Yes,No,0,No,No,3,1
CUST03356,6,Two year,No,53.21,307.08,Bank transfer (automatic),No,Yes,1,No,Yes,1,0
CUST03357,37,One year,DSL,56.2,2044.81,Credit card (automatic),No,Yes,0,No,No,3,0
CUST03358,60,Month-to-month,Fiber optic,105.76,6256.2,Credit card (automatic),No,Yes,0,No,No,1,1
CUST03359,2,One year,DSL,70.57,134.99,Electronic check,Yes,Yes,0,No,No,1,0
CUST03360,50,Two year,Fiber optic,72.62,3474.71,Credit card (automatic),No,Yes,0,Yes,Yes,0,0
CUST03361,46,Month-to-month,No,105.8,4767.82,Electronic check,Yes,Yes,0,No,Yes,1,0
CUST03362,67,Month-to-month,No,68.03,4548.27,Bank transfer (automatic),No,Yes,0,No,Yes,0,0
CUST03363,37,Two year,Fiber optic,87.52,3165.85,Bank transfer (automatic),Yes,No,0,Yes,Yes,2,1
CUST03364,35,One year,Fiber optic,26.74,922.41,Electronic check,Yes,Yes,1,No,Yes,0,0
CUST03365,40,Month-to-month,No,36.22,1418.04,Electronic check,No,No,0,Yes,Yes,2,1
CUST03366,68,Month-to-month,No,59.25,3848.67,Mailed check,No,No,0,No,Yes,1,0
CUST03367,12,Month-to-month,No,68.47,819.44,Mailed check,No,No,0,No,Yes,3,1
CUST03368,57,Month-to-month,Fiber optic,116.5,6332.38,Credit card (automatic),Yes,No,0,No,Yes,4,1
CUST03369,49,One year,No,117.01,5664.65,Mailed check,No,No,0,No,No,2,0
CUST03370,29,Month-to-month,DSL,104.82,3036.64,Credit card (automatic),No,No,1,No,No,2,0
CUST03371,61,One year,DSL,50.19,2957.34,Mailed check,No,Yes,0,No,No,1,0
CUST03372,24,Two year,DSL,116.33,2676.28,Credit card (automatic),Yes,No,0,No,Yes,2,0
CUST03373,26,Month-to-month,DSL,88.31,2246.26,Bank transfer (automatic),Yes,No,0,Yes,No,0,1
CUST03374,50,Month-to-month,Fiber optic,58.08,2874.24,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST03375,56,Month-to-month,No,89.57,5003.25,Electronic check,No,No,0,Yes,No,2,1
CUST03376,46,One year,Fiber optic,19.69,891.87,Bank transfer (automatic),No,No,0,Yes,Yes,0,0
CUST03377,38,Month-to-month,Fiber optic,32.91,1209.05,Electronic check,Yes,Yes,0,Yes,No,2,1
CUST03378,15,One year,Fiber optic,102.63,1500.53,Electronic check,No,No,1,No,Yes,1,1
CUST03379,21,Two year,Fiber optic,83.85,1739.83,Bank transfer (automatic),No,Yes,0,No,Yes,4,0
CUST03380,53,Month-to-month,Fiber optic,55.15,2891.96,Bank transfer (automatic),Yes,Yes,0,No,Yes,3,0
CUST03381,20,Two year,No,69.07,1317.47,Electronic check,No,Yes,0,Yes,Yes,1,0
CUST03382,71,Two year,Fiber optic,110.32,7681.45,Mailed check,Yes,No,0,No,No,0,0
CUST03383,15,Month-to-month,Fiber optic,82.42,1234.28,Bank transfer (automatic),Yes,No,0,No,No,1,1
CUST03384,58,Month-to-month,Fiber optic,58.61,3362.88,Electronic check,No,No,0,Yes,No,0,0
CUST03385,30,Two year,No,30.27,863.03,Mailed check,No,No,0,No,Yes,2,0
CUST03386,41,Two year,DSL,47.96,1890.16,Bank transfer (automatic),No,Yes,1,Yes,No,3,0
CUST03387,31,Month-to-month,Fiber optic,117.79,3550.16,Electronic check,Yes,Yes,0,No,Yes,0,0
CUST03388,58,Month-to-month,Fiber optic,62.61,3578.05,Bank transfer (automatic),Yes,No,0,Yes,Yes,0,0
CUST03389,33,Month-to-month,Fiber optic,66.13,2133.76,Bank transfer (automatic),No,No,0,No,No,2,0
CUST03390,8,Two year,No,68.86,525.47,Credit card (automatic),Yes,No,0,No,No,1,0
CUST03391,10,Month-to-month,DSL,108.18,1067.64,Electronic check,No,Yes,0,No,No,0,0
CUST03392,9,Month-to-month,Fiber optic,79.6,710.62,Credit card (automatic),Yes,No,0,No,Yes,1,0
CUST03393,16,Two year,No,88.76,1363.76,Electronic check,No,Yes,0,No,No,1,0
CUST03394,67,Month-to-month,Fiber optic,57.72,3686.92,Mailed check,No,Yes,1,Yes,No,0,0
CUST03395,47,One year,Fiber optic,20.97,975.29,Electronic check,Yes,No,0,Yes,Yes,1,0
CUST03396,51,Month-to-month,DSL,112.96,5657.39,Credit card (automatic),No,No,0,Yes,No,2,0
CUST03397,24,Two year,DSL,114.81,2728.37,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,0,1
CUST03398,20,Month-to-month,Fiber optic,114.81,2246.44,Electronic check,Yes,No,0,No,Yes,1,1
CUST03399,64,One year,DSL,114.26,7103.7,Electronic check,No,No,0,No,No,0,0
CUST03400,62,One year,No,101.15,6259.72,Electronic check,No,Yes,1,Yes,Yes,0,1
CUST03401,50,Month-to-month,Fiber optic,87.83,4343.18,Electronic check,Yes,No,0,No,Yes,1,0
CUST03402,35,Month-to-month,DSL,104.14,3537.72,Bank transfer (automatic),No,Yes,1,Yes,Yes,1,1
CUST03403,65,Month-to-month,Fiber optic,79.26,5128.08,Bank transfer (automatic),Yes,No,0,Yes,Yes,0,0
CUST03404,14,Month-to-month,Fiber optic,31.71,443.8,Credit card (automatic),Yes,No,0,No,Yes,3,0
CUST03405,38,Two year,DSL,57.9,2124.1,Credit card (automatic),No,Yes,0,Yes,Yes,1,0
CUST03406,69,Two year,DSL,117.07,8034.4,Bank transfer (automatic),No,No,0,Yes,Yes,1,0
CUST03407,0,Month-to-month,Fiber optic,53.82,51.25,Electronic check,No,Yes,0,No,Yes,0,0
CUST03408,22,One year,Fiber optic,106.52,2251.38,Mailed check,No,No,1,No,Yes,3,0
CUST03409,38,One year,Fiber optic,27.51,1001.52,Mailed check,No,No,1,No,No,2,1
CUST03410,56,Two year,Fiber optic,52.09,2823.2,Mailed check,No,Yes,0,Yes,No,1,0
CUST03411,33,Month-to-month,Fiber optic,53.8,1736.57,Bank transfer (automatic),Yes,Yes,0,Yes,No,1,0
CUST03412,40,Month-to-month,Fiber optic,23.26,917.37,Credit card (automatic),No,No,0,No,Yes,1,0
CUST03413,72,Month-to-month,Fiber optic,30.15,2160.25,Credit card (automatic),No,No,1,No,Yes,2,0
CUST03414,12,Month-to-month,Fiber optic,37.7,433.37,Electronic check,No,No,0,No,No,1,1
CUST03415,69,Month-to-month,DSL,103.46,6988.21,Electronic check,No,No,0,No,Yes,2,1
CUST03416,5,Month-to-month,No,24.47,119.63,Credit card (automatic),Yes,No,0,No,No,0,1
CUST03417,51,Month-to-month,Fiber optic,48.47,2405.04,Credit card (automatic),Yes,No,0,No,Yes,2,0
CUST03418,2,One year,No,19.04,37.5,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST03419,62,Month-to-month,Fiber optic,88.95,5380.71,Bank transfer (automatic),Yes,No,0,No,Yes,1,0
CUST03420,48,Month-to-month,DSL,81.27,3813.23,Bank transfer (automatic),No,No,1,No,Yes,1,1
CUST03421,46,Month-to-month,Fiber optic,83.79,3835.71,Mailed check,No,No,0,Yes,Yes,0,1
CUST03422,54,Month-to-month,Fiber optic,56.19,3013.06,Electronic check,No,No,0,No,Yes,2,0
CUST03423,63,One year,Fiber optic,39.24,2419.88,Credit card (automatic),No,No,0,Yes,No,1,0
CUST03424,64,Month-to-month,Fiber optic,91.47,5607.1,Bank transfer (automatic),Yes,No,0,No,No,3,0
CUST03425,66,Month-to-month,No,100.73,6634.45,Electronic check,No,No,1,Yes,No,0,0
CUST03426,14,Month-to-month,Fiber optic,32.14,441.47,Bank transfer (automatic),No,No,0,No,No,2,1
CUST03427,31,Month-to-month,Fiber optic,67.66,2077.27,Bank transfer (automatic),No,No,0,Yes,No,1,0
CUST03428,67,Month-to-month,DSL,43.37,2768.49,Credit card (automatic),Yes,No,0,No,Yes,0,0
CUST03429,17,Two year,No,35.15,594.47,Electronic check,Yes,Yes,0,Yes,No,1,0
CUST03430,42,Month-to-month,No,92.9,3842.0,Credit card (automatic),No,No,0,No,Yes,1,0
CUST03431,34,Month-to-month,Fiber optic,72.89,2439.28,Electronic check,Yes,No,0,Yes,No,0,0
CUST03432,57,Month-to-month,DSL,40.05,2181.28,Bank transfer (automatic),Yes,No,0,No,Yes,3,0
CUST03433,32,Month-to-month,Fiber optic,49.62,1565.04,Bank transfer (automatic),Yes,No,0,Yes,No,1,1
CUST03434,13,One year,DSL,116.6,1445.82,Mailed check,No,Yes,1,No,Yes,1,0
CUST03435,33,One year,Fiber optic,104.57,3287.9,Mailed check,No,No,0,No,Yes,1,0
CUST03436,60,One year,DSL,107.75,6246.92,Credit card (automatic),No,No,0,No,No,0,0
CUST03437,3,Month-to-month,Fiber optic,64.92,185.25,Bank transfer (automatic),No,No,0,Yes,No,2,1
CUST03438,58,Month-to-month,Fiber optic,81.63,4535.6,Mailed check,Yes,No,1,No,No,0,0
CUST03439,28,Two year,Fiber optic,56.43,1558.4,Electronic check,No,Yes,1,No,No,2,0
CUST03440,5,Two year,Fiber optic,25.93,128.58,Electronic check,Yes,No,0,No,No,1,0
CUST03441,48,Month-to-month,No,58.91,2711.68,Electronic check,No,No,0,Yes,Yes,0,0
CUST03442,39,Month-to-month,DSL,78.59,3037.93,Credit card (automatic),No,No,0,Yes,Yes,1,0
CUST03443,64,Month-to-month,Fiber optic,47.29,2947.95,Bank transfer (automatic),Yes,No,1,No,Yes,1,0
CUST03444,68,Month-to-month,DSL,104.49,7090.36,Credit card (automatic),Yes,Yes,0,Yes,Yes,1,0
CUST03445,26,Month-to-month,DSL,33.41,831.28,Electronic check,No,Yes,1,No,Yes,1,0
CUST03446,5,Month-to-month,DSL,55.45,264.13,Bank transfer (automatic),Yes,No,0,No,Yes,0,0
CUST03447,12,One year,Fiber optic,30.74,366.02,Electronic check,No,Yes,0,Yes,Yes,0,0
CUST03448,63,Month-to-month,Fiber optic,59.29,3616.11,Credit card (automatic),No,No,0,No,Yes,0,0
CUST03449,61,Month-to-month,No,22.05,1308.54,Mailed check,No,No,1,No,No,3,0
CUST03450,18,Month-to-month,Fiber optic,45.8,804.28,Electronic check,No,No,0,Yes,Yes,1,0
CUST03451,42,Two year,DSL,58.87,2450.93,Bank transfer (automatic),No,No,0,Yes,Yes,0,1
CUST03452,19,Month-to-month,Fiber optic,66.77,1210.02,Electronic check,Yes,No,1,No,Yes,2,1
CUST03453,67,One year,DSL,73.46,4811.36,Bank transfer (automatic),Yes,No,0,Yes,Yes,1,0
CUST03454,43,Month-to-month,Fiber optic,46.05,1923.77,Bank transfer (automatic),No,No,0,No,No,1,0
CUST03455,22,One year,DSL,71.35,1517.92,Bank transfer (automatic),No,Yes,0,No,No,1,0
CUST03456,1,Month-to-month,DSL,69.92,67.64,Credit card (automatic),Yes,Yes,0,No,Yes,1,0
CUST03457,21,Month-to-month,Fiber optic,50.25,1051.57,Mailed check,Yes,No,0,Yes,Yes,1,1
CUST03458,56,Month-to-month,No,102.68,5539.66,Mailed check,Yes,No,0,No,Yes,1,0
CUST03459,71,Month-to-month,Fiber optic,73.66,5087.25,Credit card (automatic),No,Yes,0,No,No,0,0
CUST03460,6,Month-to-month,No,51.89,303.44,Bank transfer (automatic),No,No,0,Yes,No,1,1
CUST03461,55,One year,DSL,114.63,6216.34,Electronic check,No,No,0,Yes,Yes,3,1
CUST03462,66,Month-to-month,No,104.2,6711.8,Credit card (automatic),No,No,1,Yes,No,0,0
CUST03463,15,Month-to-month,Fiber optic,118.22,1739.72,Electronic check,No,Yes,0,No,Yes,1,1
CUST03464,50,Month-to-month,DSL,88.61,4297.33,Electronic check,No,Yes,1,No,No,3,0
CUST03465,71,One year,DSL,56.58,3960.66,Electronic check,Yes,No,1,No,Yes,1,0
CUST03466,11,Two year,DSL,46.65,499.45,Electronic check,Yes,Yes,0,No,Yes,2,0
CUST03467,52,One year,Fiber optic,85.66,4281.21,Electronic check,No,No,1,No,Yes,3,0
CUST03468,4,Month-to-month,DSL,118.04,467.84,Electronic check,Yes,No,0,Yes,Yes,1,1
CUST03469,26,One year,Fiber optic,81.92,2104.94,Mailed check,Yes,No,0,No,No,0,0
CUST03470,11,Two year,No,107.92,1165.01,Electronic check,No,No,0,No,No,3,1
CUST03471,16,Two year,DSL,51.57,805.4,Electronic check,No,No,1,No,Yes,1,0
CUST03472,5,Month-to-month,Fiber optic,59.51,285.77,Bank transfer (automatic),No,Yes,0,No,Yes,3,0
CUST03473,4,Month-to-month,Fiber optic,110.44,438.85,Electronic check,Yes,Yes,0,No,Yes,3,0
CUST03474,56,Month-to-month,No,95.2,5090.55,Electronic check,Yes,No,0,No,Yes,2,0
CUST03475,27,Month-to-month,Fiber optic,118.1,3090.36,Mailed check,No,No,1,Yes,Yes,2,1
CUST03476,68,One year,Fiber optic,97.03,6549.4,Electronic check,No,No,0,No,Yes,2,0
CUST03477,58,Month-to-month,Fiber optic,63.75,3622.73,Electronic check,No,No,0,No,No,2,0
CUST03478,32,Month-to-month,DSL,72.17,2244.62,Mailed check,Yes,No,0,No,No,1,0
CUST03479,61,One year,DSL,109.85,6630.95,Bank transfer (automatic),Yes,Yes,0,No,Yes,1,0
CUST03480,49,Two year,Fiber optic,74.27,3637.32,Bank transfer (automatic),No,Yes,0,Yes,No,1,0
CUST03481,18,Month-to-month,DSL,44.05,760.74,Credit card (automatic),Yes,Yes,0,Yes,No,0,1
CUST03482,68,One year,Fiber optic,62.43,4043.75,Mailed check,Yes,No,0,Yes,Yes,2,0
CUST03483,65,Month-to-month,DSL,70.66,4469.58,Mailed check,Yes,No,0,Yes,Yes,1,0
CUST03484,46,Two year,Fiber optic,27.87,1236.34,Electronic check,No,No,0,No,No,2,0
CUST03485,38,Two year,DSL,93.86,3507.25,Bank transfer (automatic),No,No,1,No,No,0,0
CUST03486,67,Month-to-month,No,29.15,1903.66,Electronic check,Yes,No,0,No,Yes,0,0
CUST03487,32,One year,No,59.3,1850.07,Mailed check,No,Yes,0,Yes,No,2,0
CUST03488,12,Two year,DSL,100.07,1162.11,Mailed check,Yes,No,0,Yes,Yes,1,0
CUST03489,53,Month-to-month,DSL,65.69,3344.17,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST03490,6,Month-to-month,Fiber optic,103.89,598.83,Credit card (automatic),No,No,0,No,No,0,0
CUST03491,13,One year,DSL,52.87,666.24,Credit card (automatic),No,No,0,No,No,2,0
CUST03492,18,Month-to-month,Fiber optic,115.68,2049.12,Electronic check,Yes,Yes,0,No,No,0,1
CUST03493,53,Month-to-month,DSL,39.37,2017.45,Electronic check,No,Yes,0,No,No,0,1
CUST03494,19,Two year,No,21.9,402.08,Credit card (automatic),No,No,1,Yes,Yes,1,0
CUST03495,28,One year,No,106.99,2909.59,Mailed check,No,No,0,No,Yes,0,0
CUST03496,23,Month-to-month,Fiber optic,94.72,2177.56,Mailed check,No,Yes,0,Yes,Yes,1,0
CUST03497,62,Month-to-month,Fiber optic,41.66,2465.56,Bank transfer (automatic),No,Yes,0,Yes,Yes,0,0
CUST03498,56,Month-to-month,No,118.44,6398.72,Bank transfer (automatic),Yes,No,0,Yes,No,3,0
CUST03499,7,Month-to-month,No,69.23,467.45,Credit card (automatic),Yes,No,0,Yes,Yes,0,0
CUST03500,61,Month-to-month,No,115.01,7006.67,Bank transfer (automatic),Yes,Yes,0,Yes,Yes,1,1
CUST03501,28,One year,DSL,69.51,1888.59,Mailed check,No,No,0,No,No,0,0
CUST03502,16,Month-to-month,DSL,66.13,1035.17,Mailed check,No,No,0,No,Yes,0,0
CUST03503,65,Month-to-month,Fiber optic,63.81,3981.36,Credit card (automatic),No,No,0,No,Yes,0,1
CUST03504,5,Month-to-month,Fiber optic,52.16,247.93,Bank transfer (automatic),No,No,0,No,No,3,1
CUST03505,57,Two year,DSL,72.44,3992.67,Bank transfer (automatic),No,No,0,No,No,3,0
CUST03506,68,Month-to-month,DSL,64.16,4284.14,Credit card (automatic),Yes,Yes,0,No,No,1,0
CUST03507,27,Month-to-month,No,21.75,578.19,Bank transfer (automatic),Yes,No,0,No,No,3,0
CUST03508,61,Month-to-month,No,44.56,2684.71,Mailed check,No,No,0,Yes,Yes,2,0
CUST03509,40,One year,Fiber optic,39.74,1578.53,Bank transfer (automatic),Yes,No,1,No,Yes,1,0
CUST03510,68,One year,No,106.48,6920.47,Bank transfer (automatic),No,No,0,No,Yes,1,0
CUST03511,40,Month-to-month,Fiber optic,79.08,3018.13,Electronic check,Yes,Yes,0,No,No,2,0
CUST03512,48,Month-to-month,No,95.9,4554.33,Mailed check,No,Yes,0,No,Yes,5,0
CUST03513,48,Month-to-month,Fiber optic,115.6,5392.25,Bank transfer (automatic),No,No,0,No,No,1,0
CUST03514,70,Month-to-month,DSL,83.69,5842.81,Mailed check,Yes,Yes,0,No,Yes,2,0
CUST03515,2,Month-to-month,Fiber optic,118.23,235.79,Credit card (automatic),No,No,0,No,No,1,1
CUST03516,9,Month-to-month,Fiber optic,49.8,428.96,Mailed check,Yes,No,0,No,Yes,2,1
CUST03517,34,Month-to-month,Fiber optic,37.0,1238.58,Credit card (automatic),No,No,0,Yes,No,1,0
CUST03518,1,Month-to-month,DSL,59.14,56.38,Electronic check,Yes,No,0,No,No,0,1
CUST03519,23,Month-to-month,No,66.02,1473.17,Electronic check,No,No,0,No,No,0,1
CUST03520,37,One year,DSL,109.33,4013.19,Mailed check,Yes,No,0,Yes,No,2,0
CUST03521,21,Month-to-month,DSL,75.11,1534.8,Mailed check,No,No,0,No,Yes,2,1
CUST03522,25,Month-to-month,Fiber optic,47.8,1137.26,Electronic check,No,No,0,Yes,Yes,0,0
CUST03523,42,Month-to-month,Fiber optic,93.75,3787.94,Electronic check,No,Yes,0,No,Yes,0,1
CUST03524,54,Two year,Fiber optic,69.59,3586.2,Bank transfer (automatic),No,No,0,No,Yes,0,0
